Date Time, Water Level, Sigma, I, L 
2012-09-26 03:00,-0.028,0.120,0,0
2012-09-26 04:00,0.064,0.139,0,0
2012-09-26 05:00,0.229,0.153,0,0
2012-09-26 06:00,0.416,0.117,0,0
2012-09-26 07:00,0.615,0.119,0,0
2012-09-26 08:00,0.796,0.125,0,0
2012-09-26 09:00,0.859,0.123,0,0
2012-09-26 10:00,0.848,0.109,0,0
2012-09-26 11:00,0.696,0.141,0,0
2012-09-26 12:00,0.493,0.136,0,0
2012-09-26 13:00,0.300,0.118,0,0
2012-09-26 14:00,0.033,0.109,0,0
2012-09-26 15:00,-0.027,0.113,0,0
2012-09-26 16:00,-0.022,0.092,0,0
2012-09-26 17:00,0.081,0.131,0,0
2012-09-26 18:00,0.308,0.113,0,0
2012-09-26 19:00,0.578,0.130,0,0
2012-09-26 20:00,0.824,0.132,0,0
2012-09-26 21:00,0.955,0.122,0,0
2012-09-26 22:00,0.955,0.106,0,0
2012-09-26 23:00,0.814,0.104,0,0
2012-09-27 00:00,0.605,0.121,0,0
2012-09-27 01:00,0.319,0.104,0,0
2012-09-27 02:00,0.048,0.110,0,0
2012-09-27 03:00,-0.116,0.085,0,0
2012-09-27 04:00,-0.169,0.099,0,0
2012-09-27 05:00,-0.092,0.102,0,0
2012-09-27 06:00,0.062,0.095,0,0
2012-09-27 07:00,0.368,0.120,0,0
2012-09-27 08:00,0.631,0.112,0,0
2012-09-27 09:00,0.817,0.123,0,0
2012-09-27 10:00,0.867,0.122,0,0
2012-09-27 11:00,0.834,0.115,0,0
2012-09-27 12:00,0.726,0.128,0,0
2012-09-27 13:00,0.483,0.103,0,0
2012-09-27 14:00,0.214,0.100,0,0
2012-09-27 15:00,0.042,0.099,0,0
2012-09-27 16:00,-0.068,0.104,0,0
2012-09-27 17:00,-0.009,0.108,0,0
2012-09-27 18:00,0.116,0.117,0,0
2012-09-27 19:00,0.394,0.128,0,0
2012-09-27 20:00,0.711,0.134,0,0
2012-09-27 21:00,0.965,0.110,0,0
2012-09-27 22:00,1.028,0.125,0,0
2012-09-27 23:00,1.012,0.115,0,0
2012-09-28 00:00,0.906,0.106,0,0
2012-09-28 01:00,0.695,0.109,0,0
2012-09-28 02:00,0.388,0.093,0,0
2012-09-28 03:00,0.126,0.110,0,0
2012-09-28 04:00,0.011,0.126,0,0
2012-09-28 05:00,-0.015,0.101,0,0
2012-09-28 06:00,0.102,0.108,0,0
2012-09-28 07:00,0.303,0.094,0,0
2012-09-28 08:00,0.645,0.095,0,0
2012-09-28 09:00,0.910,0.106,0,0
2012-09-28 10:00,1.077,0.123,0,0
2012-09-28 11:00,1.137,0.146,0,0
2012-09-28 12:00,1.069,0.111,0,0
2012-09-28 13:00,0.904,0.115,0,0
2012-09-28 14:00,0.640,0.129,0,0
2012-09-28 15:00,0.345,0.120,0,0
2012-09-28 16:00,0.126,0.110,0,0
2012-09-28 17:00,0.035,0.131,0,0
2012-09-28 18:00,0.129,0.121,0,0
2012-09-28 19:00,0.286,0.101,0,0
2012-09-28 20:00,0.549,0.101,0,0
2012-09-28 21:00,0.821,0.123,0,0
2012-09-28 22:00,1.027,0.129,0,0
2012-09-28 23:00,1.111,0.117,0,0
2012-09-29 00:00,1.044,0.115,0,0
2012-09-29 01:00,0.897,0.107,0,0
2012-09-29 02:00,0.648,0.095,0,0
2012-09-29 03:00,0.357,0.086,0,0
2012-09-29 04:00,0.119,0.102,0,0
2012-09-29 05:00,0.008,0.098,0,0
2012-09-29 06:00,0.092,0.094,0,0
2012-09-29 07:00,0.244,0.103,0,0
2012-09-29 08:00,0.514,0.102,0,0
2012-09-29 09:00,0.833,0.105,0,0
2012-09-29 10:00,1.112,0.084,0,0
2012-09-29 11:00,1.303,0.083,0,0
2012-09-29 12:00,1.271,0.109,0,0
2012-09-29 13:00,1.129,0.114,0,0
2012-09-29 14:00,0.900,0.145,0,0
2012-09-29 15:00,0.687,0.150,0,0
2012-09-29 16:00,0.410,0.139,0,0
2012-09-29 17:00,0.188,0.144,0,0
2012-09-29 18:00,0.180,0.131,0,0
2012-09-29 19:00,0.258,0.127,0,0
2012-09-29 20:00,0.465,0.139,0,0
2012-09-29 21:00,0.692,0.118,0,0
2012-09-29 22:00,1.005,0.142,0,0
2012-09-29 23:00,1.186,0.134,0,0
2012-09-30 00:00,1.234,0.123,0,0
2012-09-30 01:00,1.037,0.107,0,0
2012-09-30 02:00,0.884,0.106,0,0
2012-09-30 03:00,0.643,0.106,0,0
2012-09-30 04:00,0.401,0.121,0,0
2012-09-30 05:00,0.144,0.117,0,0
2012-09-30 06:00,0.139,0.125,0,0
2012-09-30 07:00,0.252,0.185,0,0
2012-09-30 08:00,0.405,0.167,0,0
2012-09-30 09:00,0.699,0.163,0,0
2012-09-30 10:00,1.005,0.143,0,0
2012-09-30 11:00,1.187,0.107,0,0
2012-09-30 12:00,1.274,0.100,0,0
2012-09-30 13:00,1.217,0.104,0,0
2012-09-30 14:00,1.079,0.110,0,0
2012-09-30 15:00,0.837,0.100,0,0
2012-09-30 16:00,0.569,0.093,0,0
2012-09-30 17:00,0.257,0.103,0,0
2012-09-30 18:00,0.179,0.102,0,0
2012-09-30 19:00,0.157,0.090,0,0
2012-09-30 20:00,0.301,0.097,0,0
2012-09-30 21:00,0.520,0.095,0,0
2012-09-30 22:00,0.764,0.116,0,0
2012-09-30 23:00,0.985,0.091,0,0
